material_id,title,price,image_url,available_amount
1,"Линолеум STIMUL DANDY 1 2,5 м 1 класс",1450,/imgs/catalog/imgs/70328/medium/ba506fae-3552-11eb-adfb-ac1f6b02a9ed-76b57c3a-4418-11eb-aaef-ac1f6b02a9ed.jpg,В наличии: 48 м2.
1,"Линолеум STIMUL DANDY 1 3,5 м 1 класс",1450,/imgs/catalog/imgs/39219/medium/b194ce6c-6e8d-11e7-8c6c-00259096d116.jpg,В наличии: 22 м2.
1,Линолеум STIMUL DANDY 1 4 м 1 класс,1450,/imgs/catalog/imgs/69953/medium/e66f472b-c3f0-11e9-b547-ac1f6b02a9ed-8c645754-3ac1-11eb-aaef-ac1f6b02a9ed.jpg,В наличии: 9 м2.
1,Линолеум STIMUL PEGAS 5 2.5 м 1 класс,1600,/imgs/catalog/imgs/69955/medium/e66f473b-c3f0-11e9-b547-ac1f6b02a9ed-8c64575a-3ac1-11eb-aaef-ac1f6b02a9ed.jpg,В наличии: 94 м2.
1,Линолеум STIMUL PEGAS 5 3.0 м 1 класс,1600,/imgs/catalog/imgs/69956/medium/e66f4743-c3f0-11e9-b547-ac1f6b02a9ed-8c64575d-3ac1-11eb-aaef-ac1f6b02a9ed.jpg,В наличии: 14 м2.
1,Линолеум STIMUL PEGAS 5 3.5 м 1 класс,1600,/imgs/catalog/imgs/69957/medium/1289e8da-28ab-11eb-adfb-ac1f6b02a9ed-8c64574b-3ac1-11eb-aaef-ac1f6b02a9ed.jpg,В наличии: 258 м2.
1,Линолеум STIMUL PEGAS 5 4.0 м 1 класс,1600,/imgs/catalog/imgs/69958/medium/1289e8e4-28ab-11eb-adfb-ac1f6b02a9ed-8c64574e-3ac1-11eb-aaef-ac1f6b02a9ed.jpg,В наличии: 190 м2.
1,"Линолеум STREAM PRO WHITE OAK 2_626D - 4,0 м",2660,/imgs/catalog/imgs/39275/medium/1be982b7-8885-11e7-9482-00259096d116.jpg,В наличии: 9 м2.
1,"Линолеум STREAM PRO WHITE OAK 2_626D 2,5",2660,/imgs/cat_no_image.png,В наличии: 10 м2.
1,"Линолеум Ultra Country OAK 1 2,5м",3800,/imgs/catalog/imgs/53380/medium/05bfb29f-b416-11e9-b86b-ac1f6b02a9ed-3699f491-deb2-11e9-a3b4-ac1f6b02a9ed.jpg,В наличии: 89 м2.
1,"Линолеум Ultra Country OAK 1 3,5м",4470,/imgs/catalog/imgs/39023/medium/db292934-2b41-11e6-b38f-0025909279a7.jpg,В наличии: 94 м2.
1,Линолеум Ultra Country OAK 1 3м,3800,/imgs/catalog/imgs/53382/medium/05bfb2af-b416-11e9-b86b-ac1f6b02a9ed-3699f499-deb2-11e9-a3b4-ac1f6b02a9ed.jpg,Нет вналичии
1,Линолеум Ultra Country OAK 1 4м,4470,/imgs/catalog/imgs/39024/medium/db292939-2b41-11e6-b38f-0025909279a7.jpg,В наличии: 69 м2.
1,"Линолеум Ultra-strong 1,5мм*0,5мм US90001 ПВХ Покрытие ширина 2м",3350,/imgs/catalog/imgs/39063/medium/000cce75-614b-11e7-8c29-00259096d116.jpg,В наличии: 54 м2.
1,"Линолеум Ultra-strong 1,5мм*0,5мм US90008 ПВХ Покрытие ширина 2м",3350,/imgs/catalog/imgs/39065/medium/95874eef-78ee-11e7-bfb6-00259096d116.jpg,В наличии: 213 м2.
1,"Линолеум Атланта Данте 672 2,5м",1900,/imgs/catalog/imgs/55493/medium/a3b5d26d-e591-11e9-a3b4-ac1f6b02a9ed-54ec4c80-164c-11ea-8beb-ac1f6b02a9ed.jpg,В наличии: 8 м2.
1,"Линолеум Атланта Данте 672 3,5м",1900,/imgs/catalog/imgs/55742/medium/a3b5d285-e591-11e9-a3b4-ac1f6b02a9ed-54ec4c89-164c-11ea-8beb-ac1f6b02a9ed.jpg,В наличии: 97 м2.
